sex,age,realhrwage,wave,sch,annlabinc,region,female
2,42,20.8930053710938,1999,16.0,38000.0,3.0,1
2,31,21.634614944458,2011,16.0,45000.0,3.0,1
2,30,11.9578132629395,2011,12.0,20125.0,3.0,1
2,27,11.8878498077393,1981,13.0,9000.0,3.0,1
2,40,19.7902431488037,1990,16.0,22400.0,2.0,1
2,41,42.2798156738281,1990,12.0,35300.0,1.0,1
2,35,8.0,2011,14.0,16000.0,3.0,1
2,42,42.5839157104492,2007,15.0,90000.0,2.0,1
2,52,17.8430690765381,1999,12.0,33000.0,2.0,1
2,48,11.199254989624,1981,12.0,5000.0,1.0,1
2,43,15.2505445480347,2011,18.0,35000.0,4.0,1
2,30,15.0822582244873,2007,11.0,25200.0,2.0,1
2,44,17.5054702758789,2011,16.0,16000.0,2.0,1
2,50,28.3854389190674,2009,16.0,57000.0,4.0,1
2,43,15.0,2011,12.0,30000.0,3.0,1
2,27,17.5976600646973,1999,13.0,30000.0,2.0,1
2,40,34.4054908752441,1990,14.0,48000.0,3.0,1
2,37,8.69520854949951,1990,12.0,10439.0,3.0,1
2,46,33.1309852600098,1990,18.0,30000.0,2.0,1
2,26,17.0068035125732,2011,16.0,50000.0,1.0,1
2,50,24.4206714630127,2009,12.0,47500.0,4.0,1
2,26,16.6959571838379,2011,17.0,38000.0,3.0,1
2,50,9.25775909423828,1990,12.0,12174.0,4.0,1
2,60,15.8279218673706,2011,14.0,39000.0,3.0,1
2,43,12.6422252655029,2011,12.0,40000.0,4.0,1
2,44,9.39644813537598,1981,12.0,8000.0,3.0,1
2,40,28.6760215759277,2011,17.0,47000.0,3.0,1
2,45,16.551383972168,2011,12.0,33500.0,3.0,1
2,25,20.7498149871826,1990,15.0,19000.0,4.0,1
2,31,12.7014217376709,2011,13.0,26800.0,3.0,1
2,57,7.62803649902344,1981,11.0,5082.0,3.0,1
2,25,11.9276714324951,1990,13.0,13000.0,2.0,1
2,53,8.68255805969238,2009,13.0,5128.0,2.0,1
2,59,4.53639698028564,1990,12.0,3600.0,3.0,1
2,26,12.4822425842285,1981,13.0,8262.0,3.0,1
2,29,5.80658769607544,1990,12.0,4800.0,3.0,1
2,55,11.3418626785278,2007,15.0,6500.0,2.0,1
2,46,18.1410694122314,2009,12.0,30000.0,3.0,1
2,47,52.5505905151367,1999,14.0,60000.0,4.0,1
2,55,16.7279624938965,2007,14.0,26500.0,4.0,1
2,44,14.7959184646606,2011,12.0,29000.0,2.0,1
2,30,22.0255756378174,1981,14.0,19000.0,2.0,1
2,40,51.3029327392578,2011,18.0,63000.0,3.0,1
2,49,30.2999992370605,2011,12.0,60600.0,1.0,1
2,27,10.3565139770508,1990,13.0,13013.0,3.0,1
2,45,15.477614402771,2007,14.0,30000.0,3.0,1
2,51,17.8852424621582,2007,12.0,30000.0,4.0,1
2,36,15.9356842041016,2009,12.0,40000.0,3.0,1
2,25,19.948616027832,1999,16.0,32000.0,4.0,1
2,30,24.3227691650391,2009,16.0,43000.0,2.0,1
2,48,8.84047889709473,1981,12.0,8173.0,1.0,1
2,33,17.8294582366943,2011,12.0,46000.0,4.0,1
2,44,34.4374046325684,1999,16.0,70000.0,2.0,1
2,33,5.62709856033325,1999,14.0,10000.0,3.0,1
2,52,8.42552185058594,1999,12.0,15099.0,3.0,1
2,32,38.6321258544922,2007,17.0,90000.0,3.0,1
2,48,13.4313688278198,2009,12.0,22000.0,4.0,1
2,27,9.13461494445801,2011,12.0,19000.0,2.0,1
2,46,28.6989803314209,2011,12.0,45000.0,3.0,1
2,38,27.2755870819092,1999,15.0,40000.0,4.0,1
2,57,70.1651840209961,2007,14.0,34000.0,3.0,1
2,46,9.22000026702881,1999,12.0,14500.0,1.0,1
2,28,12.8458499908447,2011,13.0,26000.0,1.0,1
2,44,18.06640625,2011,16.0,37000.0,3.0,1
2,60,36.0082321166992,2011,18.0,70000.0,1.0,1
2,41,15.6856479644775,2007,12.0,29000.0,3.0,1
2,51,12.4108800888062,1981,12.0,4800.0,3.0,1
2,38,16.9236717224121,2007,12.0,44000.0,3.0,1
2,29,10.373441696167,2007,12.0,29000.0,1.0,1
2,28,18.8571891784668,1981,12.0,15500.0,1.0,1
2,29,22.0408172607422,2011,18.0,54000.0,2.0,1
2,46,28.9179439544678,2009,17.0,46000.0,3.0,1
2,42,19.505334854126,1990,15.0,16000.0,2.0,1
2,38,52.7426147460938,2011,16.0,100000.0,2.0,1
2,46,28.035120010376,2007,13.0,52250.0,4.0,1
2,38,31.25,2011,16.0,12000.0,3.0,1
2,36,9.28323841094971,1981,12.0,10000.0,3.0,1
2,27,9.86894512176514,1981,12.0,9000.0,3.0,1
2,34,10.5693302154541,1981,12.0,7700.0,1.0,1
2,33,17.5202388763428,2007,16.0,40000.0,2.0,1
2,42,16.0,2011,18.0,32000.0,2.0,1
2,32,18.4851226806641,2011,18.0,41000.0,2.0,1
2,29,22.0126094818115,2007,13.0,68000.0,4.0,1
2,28,5.92592573165894,2011,12.0,1600.0,3.0,1
2,48,9.4011869430542,1999,11.0,11000.0,4.0,1
2,33,31.406608581543,1981,18.0,25000.0,3.0,1
2,40,23.2672710418701,1990,18.0,33023.0,3.0,1
2,34,7.94587182998657,1981,12.0,165.0,2.0,1
2,25,23.3778629302979,2011,15.0,24500.0,2.0,1
2,27,20.3883075714111,2007,10.0,23445.0,2.0,1
2,33,19.5804271697998,1990,17.0,19000.0,3.0,1
2,25,6.84966802597046,2007,12.0,12000.0,3.0,1
2,43,12.4497537612915,2009,12.0,25000.0,2.0,1
2,37,10.3579349517822,1999,16.0,7200.0,4.0,1
2,40,19.5111751556396,2007,15.0,4000.0,3.0,1
2,34,9.56937789916992,2011,15.0,26000.0,4.0,1
2,56,4.95327043533325,1981,11.0,3000.0,2.0,1
2,53,21.6705589294434,1981,16.0,13500.0,4.0,1
2,45,3.14422583580017,2007,12.0,7032.0,1.0,1
2,32,16.8322982788086,1990,12.0,21000.0,1.0,1
2,31,16.0004234313965,2009,14.0,31500.0,3.0,1
2,53,11.23046875,2011,12.0,23000.0,2.0,1
2,38,15.351375579834,2009,12.0,34000.0,1.0,1
2,33,16.4835166931152,2011,16.0,30000.0,4.0,1
2,35,7.87763595581055,2009,16.0,25000.0,2.0,1
2,26,7.83266687393188,2011,16.0,11749.0,3.0,1
2,35,51.0807571411133,2007,18.0,122000.0,4.0,1
2,34,15.5886287689209,1990,12.0,34000.0,1.0,1
2,32,49.5867767333984,2011,18.0,96000.0,3.0,1
2,59,8.99068546295166,2009,12.0,15868.0,2.0,1
2,51,9.93624687194824,2007,13.0,5000.0,4.0,1
2,30,22.1353988647461,1999,14.0,36500.0,2.0,1
2,47,20.229887008667,1999,18.0,44000.0,4.0,1
2,25,5.90867853164673,1990,12.0,2600.0,2.0,1
2,26,6.66363334655762,1990,11.0,5000.0,3.0,1
2,40,10.6836633682251,2007,12.0,22500.0,3.0,1
2,25,19.0930786132812,2011,14.0,32000.0,4.0,1
2,25,41.9090919494629,1999,12.0,29000.0,4.0,1
2,55,37.5463256835938,2007,18.0,74000.0,2.0,1
2,56,7.39644956588745,2011,12.0,15000.0,3.0,1
2,32,12.6163120269775,1999,12.0,20000.0,2.0,1
2,37,12.1320543289185,1990,15.0,16000.0,3.0,1
2,29,10.9378213882446,1981,9.0,6000.0,1.0,1
2,29,13.9945392608643,2009,14.0,27000.0,2.0,1
2,31,35.6861381530762,1999,16.0,55000.0,2.0,1
2,31,12.049446105957,1981,12.0,9800.0,2.0,1
2,45,43.3673477172852,2011,18.0,85000.0,1.0,1
2,27,12.580005645752,1999,12.0,22000.0,3.0,1
2,33,10.1136798858643,2007,12.0,19000.0,2.0,1
2,42,32.5,2011,15.0,65000.0,1.0,1
2,28,15.5848560333252,1999,12.0,25000.0,3.0,1
2,49,14.2187690734863,2007,14.0,26500.0,3.0,1
2,30,18.8269119262695,1981,12.0,18000.0,2.0,1
2,46,26.4423236846924,1990,18.0,31947.0,2.0,1
2,42,10.5977010726929,1999,12.0,30000.0,4.0,1
2,46,41.4825782775879,2009,14.0,98000.0,2.0,1
2,60,7.09219837188721,2011,13.0,12000.0,3.0,1
2,52,5.5879807472229,1990,7.0,7000.0,3.0,1
2,25,12.6524429321289,2007,12.0,27000.0,1.0,1
2,39,24.5700244903564,2011,12.0,50000.0,4.0,1
2,33,41.4653015136719,2009,18.0,110000.0,1.0,1
2,36,44.4143257141113,1981,18.0,26900.0,1.0,1
2,46,16.5094547271729,2007,12.0,24000.0,4.0,1
2,60,12.7924146652222,2007,12.0,26500.0,3.0,1
2,34,15.7604074478149,1981,9.0,3000.0,3.0,1
2,46,20.2976722717285,2007,12.0,36600.0,2.0,1
2,48,36.4210433959961,1999,17.0,66500.0,4.0,1
2,41,11.7946319580078,1990,12.0,15000.0,2.0,1
2,27,22.2426662445068,1981,18.0,13000.0,1.0,1
2,29,22.9554290771484,2009,14.0,47000.0,3.0,1
2,60,36.7521362304688,2011,17.0,86000.0,2.0,1
2,50,20.0228824615479,2011,13.0,35000.0,4.0,1
2,30,18.2502498626709,2007,12.0,25000.0,3.0,1
2,61,33.3333320617676,2011,18.0,8000.0,2.0,1
2,47,36.0321884155273,1999,12.0,68000.0,3.0,1
2,37,66.3952407836914,1999,14.0,52000.0,1.0,1
2,38,12.698748588562,2009,16.0,12000.0,4.0,1
2,27,13.065149307251,1981,16.0,10400.0,1.0,1
2,48,53.4153709411621,2009,16.0,106000.0,3.0,1
2,44,13.0539541244507,1990,14.0,17000.0,3.0,1
2,52,15.0,2011,12.0,39000.0,2.0,1
2,43,17.647518157959,1999,12.0,16000.0,2.0,1
2,35,12.580940246582,1990,16.0,16000.0,3.0,1
2,57,12.6084489822388,1990,12.0,11000.0,3.0,1
2,31,9.27791500091553,1981,12.0,3500.0,4.0,1
2,53,10.5069446563721,2009,14.0,20685.0,2.0,1
2,55,14.6036586761475,2011,16.0,28740.0,1.0,1
2,51,29.2553195953369,2011,13.0,55000.0,3.0,1
2,32,5.35359191894531,1990,12.0,4000.0,2.0,1
2,43,58.0,2011,16.0,145000.0,3.0,1
2,38,10.4340305328369,1999,13.0,17000.0,3.0,1
2,59,28.6722812652588,2007,12.0,34200.0,2.0,1
2,28,8.97435855865479,2011,17.0,28000.0,1.0,1
2,59,19.9475059509277,2011,13.0,38000.0,2.0,1
2,33,14.178994178772,1999,16.0,29100.0,3.0,1
2,49,3.52998232841492,2007,12.0,6000.0,3.0,1
2,45,12.5530433654785,2009,14.0,14000.0,3.0,1
2,37,67.4529190063477,2007,12.0,110000.0,3.0,1
2,26,3.33628845214844,2009,12.0,2000.0,4.0,1
2,43,13.2387704849243,2011,14.0,28000.0,3.0,1
2,52,17.7780647277832,1999,15.0,30000.0,2.0,1
2,31,8.24175834655762,2011,12.0,15000.0,4.0,1
2,32,40.7876243591309,2011,18.0,87000.0,3.0,1
2,35,20.0759696960449,1990,18.0,24000.0,1.0,1
2,35,4.27923154830933,1990,16.0,4000.0,4.0,1
2,39,19.5649871826172,1999,12.0,4000.0,1.0,1
2,43,89.7479400634766,1990,18.0,55300.0,1.0,1
2,60,9.80797672271729,2009,12.0,19000.0,1.0,1
2,27,11.0039663314819,1999,12.0,15800.0,2.0,1
2,46,8.61063289642334,1999,12.0,13000.0,1.0,1
2,49,28.5073947906494,2009,15.0,55000.0,1.0,1
2,46,22.4136772155762,2009,18.0,40000.0,4.0,1
2,56,11.0733089447021,2009,15.0,21800.0,2.0,1
2,45,47.3017654418945,2007,18.0,67000.0,2.0,1
2,45,15.2266263961792,2007,12.0,21000.0,3.0,1
2,56,3.20512819290161,2011,12.0,5000.0,3.0,1
2,28,10.5807085037231,2011,13.0,21500.0,3.0,1
2,62,60.2006683349609,2011,18.0,72000.0,4.0,1
2,35,11.0724287033081,1981,9.0,12186.0,3.0,1
2,26,10.5363988876343,2011,15.0,11000.0,4.0,1
2,37,6.28077125549316,2007,12.0,7000.0,2.0,1
2,30,5.5314679145813,2007,12.0,10103.0,3.0,1
2,26,17.2241153717041,2007,12.0,33000.0,3.0,1
2,30,11.7666082382202,2007,12.0,20000.0,2.0,1
2,38,13.8263692855835,1990,12.0,19650.0,4.0,1
2,26,8.31871795654297,2007,14.0,1000.0,3.0,1
2,31,13.5135383605957,1981,12.0,1900.0,3.0,1
2,36,12.1357755661011,1990,15.0,21700.0,1.0,1
2,40,28.1805305480957,2007,18.0,100000.0,4.0,1
2,45,7.61924934387207,2009,12.0,15600.0,3.0,1
2,53,12.2116689682007,2011,16.0,18000.0,3.0,1
2,38,4.45780229568481,2007,12.0,11000.0,3.0,1
2,33,27.1428565979004,2011,18.0,95000.0,3.0,1
2,59,18.0932121276855,2007,16.0,17400.0,3.0,1
2,25,11.4634618759155,2009,12.0,23200.0,4.0,1
2,39,11.4430437088013,1999,15.0,18500.0,3.0,1
2,52,13.8888893127441,2011,12.0,27000.0,4.0,1
2,37,7.63034534454346,1999,14.0,12000.0,3.0,1
2,47,8.44444465637207,2011,11.0,19000.0,3.0,1
2,26,10.8744831085205,1990,12.0,13000.0,3.0,1
2,47,10.1737937927246,1999,18.0,12000.0,3.0,1
2,35,23.8425483703613,2009,18.0,46000.0,3.0,1
2,30,23.0886325836182,2009,12.0,40000.0,4.0,1
2,28,33.6134452819824,2011,17.0,4000.0,4.0,1
2,55,18.4645233154297,2007,14.0,34000.0,2.0,1
2,45,11.1636219024658,1981,11.0,8500.0,2.0,1
2,27,13.3333330154419,2011,14.0,28000.0,3.0,1
2,37,26.2316913604736,2007,13.0,44000.0,2.0,1
2,30,20.6386280059814,1981,16.0,5000.0,3.0,1
2,29,37.6506042480469,2011,15.0,25000.0,1.0,1
2,59,22.482931137085,1981,12.0,16000.0,1.0,1
2,36,24.3892307281494,1990,14.0,25000.0,3.0,1
2,50,38.116096496582,2007,16.0,52000.0,3.0,1
2,49,6.90486145019531,1990,12.0,9800.0,3.0,1
2,31,21.4337158203125,2007,12.0,30000.0,3.0,1
2,30,31.4313354492188,2011,16.0,65000.0,2.0,1
2,48,9.35001945495605,2009,14.0,23000.0,3.0,1
2,61,5.39415836334229,2009,18.0,1200.0,1.0,1
2,31,35.8323936462402,1999,16.0,55000.0,1.0,1
2,44,20.187931060791,2007,12.0,32000.0,2.0,1
2,30,15.6862745285034,2011,14.0,32000.0,1.0,1
2,25,10.9631395339966,1999,12.0,16000.0,3.0,1
2,48,2.74584007263184,1990,12.0,1100.0,1.0,1
2,32,24.5098037719727,2011,11.0,55000.0,3.0,1
2,33,14.5562114715576,1981,3.0,17500.0,4.0,1
2,61,12.2674770355225,2011,14.0,16144.0,3.0,1
2,31,48.4064559936523,2007,16.0,77000.0,3.0,1
2,25,6.29047012329102,1990,12.0,8000.0,3.0,1
2,25,4.23397016525269,1990,12.0,7000.0,3.0,1
2,36,6.26044750213623,2009,9.0,11000.0,3.0,1
2,38,6.32295703887939,2011,12.0,13000.0,1.0,1
2,27,11.7096014022827,2011,12.0,15000.0,1.0,1
2,33,2.01617646217346,1990,12.0,2000.0,1.0,1
2,28,36.5096740722656,2011,16.0,100000.0,2.0,1
2,30,36.4309196472168,2011,18.0,44300.0,1.0,1
2,40,31.4133605957031,2011,16.0,30094.0,2.0,1
2,30,10.4018688201904,1981,14.0,9000.0,3.0,1
2,29,8.0,2011,9.0,4000.0,3.0,1
2,36,12.0970573425293,1990,10.0,12000.0,3.0,1
2,36,5.26315784454346,2011,12.0,3000.0,3.0,1
2,46,18.2199440002441,2009,13.0,33000.0,3.0,1
2,56,16.3398685455322,2011,12.0,25000.0,2.0,1
2,49,25.8707427978516,2009,14.0,8200.0,1.0,1
2,45,13.3604907989502,2007,12.0,25000.0,3.0,1
2,34,14.0855531692505,1999,12.0,21000.0,1.0,1
2,36,14.9616937637329,2007,13.0,29000.0,3.0,1
2,52,11.0641317367554,1999,12.0,17000.0,2.0,1
2,37,5.73141002655029,1999,13.0,5300.0,2.0,1
2,28,10.700909614563,2011,13.0,20000.0,2.0,1
2,50,17.4964351654053,2007,12.0,30000.0,4.0,1
2,54,30.5058574676514,1981,16.0,19400.0,2.0,1
2,25,13.8005876541138,2007,16.0,29000.0,3.0,1
2,29,9.76515960693359,1999,12.0,13000.0,1.0,1
2,46,28.6072940826416,1999,12.0,44000.0,1.0,1
2,30,9.61044025421143,1990,17.0,13200.0,1.0,1
2,40,24.1054286956787,1999,12.0,37000.0,3.0,1
2,36,8.65960121154785,1999,12.0,14000.0,3.0,1
2,54,10.3130493164062,2009,12.0,17339.0,3.0,1
2,25,5.4795036315918,1990,12.0,8000.0,3.0,1
2,48,9.33333301544189,2011,14.0,14000.0,1.0,1
2,37,28.7673931121826,1990,12.0,18000.0,1.0,1
2,55,30.4769973754883,2009,18.0,60000.0,4.0,1
2,57,28.7651081085205,2007,17.0,49000.0,3.0,1
2,49,23.1481475830078,2011,18.0,50000.0,3.0,1
2,28,10.3996143341064,1999,12.0,3500.0,2.0,1
2,33,24.0384616851807,2011,18.0,50000.0,1.0,1
2,26,21.9726829528809,1981,16.0,20000.0,1.0,1
2,48,22.3684215545654,2011,14.0,17000.0,2.0,1
2,29,31.7931060791016,1999,17.0,30000.0,4.0,1
2,54,16.7623481750488,2009,12.0,33000.0,3.0,1
2,35,59.3037033081055,2007,17.0,84000.0,3.0,1
2,29,11.2127294540405,1999,13.0,14980.0,4.0,1
2,33,38.2626953125,2007,18.0,87000.0,2.0,1
2,39,19.193920135498,2007,12.0,22000.0,3.0,1
2,62,23.0,2011,12.0,46000.0,2.0,1
2,28,12.148455619812,1990,13.0,20000.0,3.0,1
2,46,15.2516784667969,1990,12.0,18000.0,3.0,1
2,40,5.78640270233154,2007,10.0,11000.0,3.0,1
2,53,13.0970726013184,2011,16.0,34000.0,2.0,1
2,48,24.4950065612793,2007,16.0,42000.0,3.0,1
2,64,8.60368824005127,2007,13.0,5500.0,1.0,1
2,33,19.079532623291,1999,14.0,26000.0,2.0,1
2,57,32.5287857055664,2007,16.0,48500.0,3.0,1
2,62,5.77881574630737,1981,8.0,100.0,3.0,1
2,47,8.41347312927246,2007,14.0,26500.0,3.0,1
2,32,22.8939895629883,1999,,31000.0,2.0,1
2,46,12.9159488677979,1999,12.0,19500.0,2.0,1
2,48,9.22626399993896,1981,10.0,7440.0,3.0,1
2,40,3.63349795341492,1999,10.0,3900.0,1.0,1
2,28,17.2685985565186,2009,16.0,30478.0,3.0,1
2,28,7.66510438919067,2007,14.0,12000.0,3.0,1
2,31,15.6292285919189,2009,18.0,4000.0,2.0,1
2,56,4.6230525970459,1981,9.0,2080.0,2.0,1
2,41,13.1710901260376,1981,8.0,8000.0,3.0,1
2,48,5.55555534362793,2011,12.0,6000.0,1.0,1
2,37,15.0261726379395,1981,18.0,12000.0,4.0,1
2,42,9.03866004943848,1981,12.0,6100.0,4.0,1
2,27,6.4611234664917,2009,17.0,7791.0,3.0,1
2,32,8.6493968963623,1990,9.0,11000.0,3.0,1
2,34,5.15515851974487,2007,12.0,9800.0,2.0,1
2,42,7.1686487197876,2009,12.0,14000.0,3.0,1
2,48,36.7346954345703,2011,14.0,72000.0,4.0,1
2,29,24.1509113311768,1990,14.0,25800.0,3.0,1
2,43,21.1954021453857,1999,18.0,32000.0,1.0,1
2,37,27.150276184082,2007,18.0,40000.0,2.0,1
2,53,37.9089431762695,2007,14.0,65000.0,2.0,1
2,30,18.3648815155029,1981,12.0,15000.0,3.0,1
2,50,11.8679895401001,2009,12.0,15000.0,1.0,1
2,58,16.1516036987305,2011,12.0,27700.0,1.0,1
2,30,11.0465116500854,2011,12.0,14250.0,1.0,1
2,40,4.39692497253418,1981,12.0,3500.0,2.0,1
2,35,22.7005023956299,2007,16.0,44000.0,3.0,1
2,38,19.3877544403076,2011,15.0,38000.0,3.0,1
2,62,27.807487487793,2011,13.0,52000.0,3.0,1
2,36,11.1801242828369,2011,12.0,18000.0,3.0,1
2,56,58.3333320617676,2011,16.0,70000.0,1.0,1
2,38,17.1122989654541,2011,16.0,32000.0,1.0,1
2,47,5.28348875045776,1981,10.0,4000.0,3.0,1
2,36,26.4500102996826,2007,16.0,70000.0,4.0,1
2,26,8.24175834655762,2011,16.0,15000.0,2.0,1
2,47,17.5,2011,14.0,35000.0,3.0,1
2,30,24.1545886993408,2011,12.0,15000.0,3.0,1
2,29,43.1005058288574,2007,18.0,98000.0,2.0,1
2,39,16.4444217681885,2009,14.0,27000.0,3.0,1
2,41,29.3642272949219,1990,17.0,36000.0,2.0,1
2,48,32.5281143188477,1999,14.0,52000.0,2.0,1
2,43,5.86961793899536,1981,11.0,5236.0,3.0,1
2,35,33.4821434020996,2011,18.0,30000.0,1.0,1
2,50,58.6099586486816,2011,16.0,113000.0,2.0,1
2,44,17.3076915740967,2011,13.0,36000.0,3.0,1
2,36,10.2040815353394,2011,12.0,20000.0,3.0,1
2,35,9.36081886291504,1990,12.0,14000.0,2.0,1
2,63,23.354564666748,2011,16.0,22000.0,2.0,1
2,35,14.2012748718262,1999,10.0,20000.0,3.0,1
2,30,9.80392169952393,2011,12.0,20000.0,2.0,1
2,45,22.0106105804443,1999,16.0,36000.0,3.0,1
2,51,21.406400680542,2007,12.0,38300.0,2.0,1
2,34,11.3310232162476,2007,10.0,17000.0,4.0,1
2,28,23.1578941345215,2011,17.0,22000.0,3.0,1
2,36,16.701301574707,2009,15.0,29000.0,3.0,1
2,46,14.5128555297852,2009,14.0,28000.0,3.0,1
2,51,30.9293689727783,2007,16.0,46000.0,3.0,1
2,40,22.2727279663086,2011,15.0,49000.0,3.0,1
2,53,9.61538505554199,2011,16.0,10000.0,3.0,1
2,40,38.2653045654297,2011,12.0,45000.0,1.0,1
2,33,50.4072456359863,2009,16.0,78000.0,3.0,1
2,37,10.5157775878906,1990,12.0,15500.0,2.0,1
2,60,13.4042549133301,2011,13.0,25200.0,3.0,1
2,27,9.13578987121582,2009,15.0,15000.0,3.0,1
2,55,13.413932800293,2007,12.0,6000.0,2.0,1
2,26,34.8111724853516,2009,16.0,42456.0,3.0,1
2,47,9.74621772766113,2009,12.0,17000.0,2.0,1
2,36,43.8788375854492,1990,18.0,25000.0,2.0,1
2,46,20.5954494476318,2009,16.0,38600.0,2.0,1
2,32,18.7171154022217,2007,15.0,24000.0,2.0,1
2,38,6.21770286560059,1990,12.0,8801.0,3.0,1
2,42,12.3229093551636,1999,12.0,20000.0,3.0,1
2,32,4.53240442276001,1981,16.0,4000.0,3.0,1
2,31,16.8269233703613,2011,14.0,35000.0,3.0,1
2,27,17.8322868347168,2009,15.0,33000.0,2.0,1
2,32,16.4067821502686,2009,18.0,32946.0,3.0,1
2,25,5.54585552215576,2009,12.0,8800.0,2.0,1
2,49,30.214334487915,1990,16.0,45150.0,4.0,1
2,47,17.5202388763428,2007,12.0,32000.0,3.0,1
2,53,27.1111106872559,2011,12.0,61000.0,4.0,1
2,44,33.4454689025879,1999,16.0,42000.0,1.0,1
2,33,53.2298927307129,2007,18.0,100000.0,3.0,1
2,42,43.75,2011,16.0,105000.0,1.0,1
2,31,16.9908256530762,1981,13.0,14576.0,4.0,1
2,56,3.9741382598877,1999,12.0,6000.0,1.0,1
2,31,22.038932800293,2009,12.0,43388.0,3.0,1
2,41,4.28187942504883,1990,11.0,550.0,3.0,1
2,27,7.0,2011,12.0,28000.0,2.0,1
2,63,7.90513849258423,2011,12.0,16000.0,3.0,1
2,27,24.113468170166,1990,12.0,46000.0,4.0,1
2,30,8.8904857635498,1981,12.0,500.0,3.0,1
2,47,54.0047225952148,1990,18.0,50000.0,1.0,1
2,50,11.0053052902222,1999,12.0,18000.0,3.0,1
2,39,19.1401424407959,2009,12.0,13000.0,2.0,1
2,46,15.0249214172363,1981,12.0,13000.0,2.0,1
2,47,38.6416473388672,1999,13.0,56000.0,4.0,1
2,38,2.44206714630127,2009,15.0,5000.0,2.0,1
2,47,34.4581451416016,2009,14.0,56000.0,2.0,1
2,31,10.373176574707,1981,18.0,14100.0,3.0,1
2,48,22.7666816711426,2009,13.0,45000.0,3.0,1
2,26,11.9000158309937,2007,14.0,10812.0,2.0,1
2,26,7.76599740982056,1981,11.0,6800.0,3.0,1
2,31,22.4700736999512,2011,16.0,15392.0,4.0,1
2,43,14.6469278335571,1990,15.0,19000.0,3.0,1
2,35,10.9557838439941,2009,18.0,22000.0,3.0,1
2,26,22.9591827392578,2011,12.0,45000.0,2.0,1
2,48,11.0512828826904,1999,12.0,13904.0,2.0,1
2,45,11.4537725448608,2009,14.0,23000.0,3.0,1
2,27,11.5757322311401,1981,13.0,10872.0,3.0,1
2,48,13.413932800293,2007,12.0,26000.0,3.0,1
2,53,10.1589984893799,2009,12.0,20000.0,3.0,1
2,31,33.5977668762207,1981,16.0,15000.0,4.0,1
2,31,24.7933883666992,2011,17.0,48000.0,3.0,1
2,48,8.31672763824463,1990,12.0,11000.0,3.0,1
2,33,14.4881982803345,1981,16.0,11000.0,2.0,1
2,29,32.4841995239258,1990,18.0,34000.0,1.0,1
2,56,15.3613901138306,2009,12.0,30000.0,2.0,1
2,32,34.6838073730469,2009,14.0,62000.0,2.0,1
2,28,9.57526683807373,2009,16.0,18700.0,3.0,1
2,58,12.1907987594604,2009,16.0,30000.0,2.0,1
2,47,29.450288772583,2009,13.0,54500.0,3.0,1
2,57,17.2809944152832,1990,12.0,21362.0,3.0,1
2,36,8.97687721252441,1999,13.0,7200.0,3.0,1
2,43,11.5166435241699,1990,12.0,11600.0,1.0,1
2,40,11.3521165847778,2007,12.0,11700.0,3.0,1
2,49,7.46268653869629,2011,13.0,4000.0,3.0,1
2,54,34.5723419189453,2011,17.0,64996.0,1.0,1
2,27,9.30032730102539,2007,16.0,26000.0,4.0,1
2,25,12.6262626647949,2011,13.0,25000.0,2.0,1
2,49,10.8676233291626,1981,12.0,10080.0,3.0,1
2,40,10.4276847839355,1999,12.0,23000.0,1.0,1
2,49,7.72749090194702,1999,10.0,7000.0,3.0,1
2,36,7.94827651977539,1999,12.0,12500.0,3.0,1
2,42,16.5861206054688,2009,12.0,32000.0,3.0,1
2,43,11.0889692306519,1990,10.0,11000.0,3.0,1
2,32,10.6450128555298,1999,14.0,15000.0,3.0,1
2,55,13.4517545700073,2009,13.0,23000.0,2.0,1
2,60,22.4438381195068,2007,15.0,37500.0,2.0,1
2,54,23.5688781738281,2009,14.0,58000.0,4.0,1
2,49,34.0839500427246,1990,16.0,43000.0,4.0,1
2,47,16.5589084625244,1999,12.0,25000.0,3.0,1
2,33,32.3054313659668,2011,16.0,66000.0,3.0,1
2,43,37.5444755554199,1990,18.0,42400.0,1.0,1
2,27,24.3004417419434,2011,12.0,33000.0,2.0,1
2,29,15.7261753082275,1990,12.0,18000.0,3.0,1
2,34,14.1677265167236,1990,12.0,20000.0,4.0,1
2,29,7.932692527771,2011,14.0,16500.0,3.0,1
2,50,16.6666660308838,2011,12.0,25000.0,3.0,1
2,30,10.5279836654663,1990,9.0,4800.0,3.0,1
2,32,7.78606653213501,1999,12.0,12000.0,2.0,1
2,52,6.00778198242188,2011,12.0,7720.0,3.0,1
2,27,22.2551937103271,2011,18.0,30000.0,3.0,1
2,30,25.9740257263184,2011,12.0,16000.0,2.0,1
2,45,6.83847570419312,2007,12.0,13000.0,3.0,1
2,37,46.0048408508301,2011,18.0,76000.0,4.0,1
2,39,3.55564975738525,2009,11.0,4550.0,3.0,1
2,27,10.2880659103394,2011,13.0,10000.0,3.0,1
2,49,31.7622947692871,2011,13.0,62000.0,3.0,1
2,46,2.5,2011,15.0,3500.0,3.0,1
2,38,4.11764717102051,2011,13.0,4200.0,2.0,1
2,31,12.295352935791,1981,18.0,5000.0,3.0,1
2,25,12.0375070571899,1981,16.0,10962.0,3.0,1
2,36,20.8693218231201,1999,11.0,32000.0,4.0,1
2,33,16.2601623535156,2011,14.0,44000.0,3.0,1
